"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"LBTYK","Liberty Global, Inc.","48","5632704000","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","18.87","10301019780","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","18.43","534267270","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lintb",
"LMCA","Liberty Media Corporation","86.98","9753328340","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","87","863997000","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lmcb",
"LPHI","Life Partners Holdings Inc","2.53","47176910","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LIFE","Life Technologies Corporation","46.31","8255544770","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"LPNT","LifePoint Hospitals, Inc.","39.94","1931378580","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","11.89","147305210","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LWAY","Lifeway Foods, Inc.","8.62","141592120","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","13.89","273396870","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","2.54","31564580","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.41","13772880","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LIWA","Lihua International, Inc.","5.69","171183650","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LIME","Lime Energy Co.","2.8","66760400","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.87","299481630","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","16.79","188131950","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LNCR","Lincare Holdings Inc.","24.85","2162248200","n/a","1992","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lncr",
"LINC","Lincoln Educational Services Corporation","7.46","168782500","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","49.35","4133407950","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","32.86","7524381380","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LTON","Linktone Ltd.","1.54","64901760","n/a","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LINE","Linn Energy, LLC","39.86","7946330160","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","2.74","169797800","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LQDT","Liquidity Services, Inc.","55.55","1702440850","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","63.09","1459587150","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","5.5","12903000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","16","852144000","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LZEN","Lizhan Environmental Corporation","0.47","6412680","n/a","2010","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/lzen",
"JADE","LJ International, Inc.","2.04","61595760","n/a","1998","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/jade",
"LKQX","LKQ Corporation","33.94","4998208040","n/a","2003","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkqx",
"LMIA","LMI Aerospace, Inc.","19.14","227191800","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LMLP","LML Payment Systems, Inc.","2","56466000","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lmlp",
"LNBB","LNB Bancorp, Inc.","6.52","51390640","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local.com Corporation","2.56","56522240","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LNET","LodgeNet Interactive Corporation","2.47","62421840","n/a","1993","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/lnet",
"LOGI","Logitech International S.A.","10.14","1748855940","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","36.64","900134880","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","3.9","71865300","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"LOOK","LookSmart, Ltd.","0.99","17120070","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LOOP","LoopNet, Inc.","19.18","675960740","n/a","2006","Finance","Real Estate","http://www.nasdaq.com/symbol/loop",
"LORL","Loral Space and Communications, Inc.","62.26","1320347820","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","16.2","52423200","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPLA","LPL Investment Holdings Inc.","36.98","4097901720","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","1.417","45873958","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","17.37","27010350","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LYTS","LSI Industries Inc.","7.18","172571300","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LTXC","LTX-Credence Corporation","7.11","347209740","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ltxc",
"LUCA","Luca Technologies Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/luca",
"LUFK","Lufkin Industries, Inc.","76.86","2359525140","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lufk",
"LULU","lululemon athletica inc.","74.71","8170210890","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNX","Luminex Corporation","24.91","1041138360","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","8.88","187181520","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.67","23192960","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","2.9","50126500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","19.82","897053200","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","3.44","93165520","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","6.87","23495400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MAGS","Magal Security Systems Ltd.","5.17","81830760","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health Services, Inc.","46.15","1254910800","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","1.33","71601880","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","6.27","229419300","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","24.32","511157760","n/a","1992","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MAG","Magnetek, Inc.","19.08","59796720","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","4.8","27758400","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","8.27","597143620","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MSFG","MainSource Financial Group, Inc.","12","242364000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","2.43","100487790","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMUS","MakeMusic, Inc.","4.78","23574960","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mmus",
"MMYT","MakeMyTrip Limited","19.24","709070960","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MKTAY","Makita Corp.","38.26","5270621080","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mktay",
"MAKO","MAKO Surgical Corp.","42.42","1767047520","n/a","2008","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mako",
"MLVF","Malvern Federal Bancorp, Inc.","8.49","51814470","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MANH","Manhattan Associates, Inc.","50.94","1047122640","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","1.082","4678568","n/a","1997","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","9.42","107482200","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","4.18","11068640","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","2.24","375121600","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","32.37","766715820","n/a","1971","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MAPP","MAP Pharmaceuticals, Inc.","13.61","415064170","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mapp",
"MCHX","Marchex, Inc.","3.47","95896920","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","28.5","57000000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"LEDR","Market Leader, Inc","3.74","94932420","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ledr",
"MKTX","MarketAxess Holdings, Inc.","34.75","1327137250","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","14.41","184620920","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"MSHL","Marshall Edwards, Inc.","0.5999","8799933.1","n/a","2003","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mshl",
"MRTN","Marten Transport, Ltd.","21.63","475535550","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","34.22","791063740","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","14.89","8688315000","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","22.47","1309012320","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MASC","Material Sciences Corporation","7.86","82867980","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/masc",
"MTRX","Matrix Service Company","13.78","354421600","n/a","1981","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","33.52","11363212960","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat",
"MATR","Mattersight Corporation","9.34","146880840","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MATW","Matthews International Corporation","30.31","859803770","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MFRM","Mattress Firm Holding Corp.","40.04","1352110760","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm",
"MTSN","Mattson Technology, Inc.","2.23","130303360","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","29.86","8712401500","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXWL","Maxwell Technologies, Inc.","9.6","270835200","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MAXY","Maxygen, Inc.","5.73","161030190","n/a","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/maxy",
"MFLR","Mayflower Bancorp, Inc.","8.84","18236920","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mflr",
"MBFI","MB Financial Inc.","21.2","1158855600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MCGC","MCG Capital Corporation","4.21","324157370","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/mcgc",
"MGRC","McGrath RentCorp","29.52","719343360","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","10.51","324916650","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
"MEAD","Meade Instruments Corp.","3.9","4797000","n/a","1997","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/mead",
"MEAS","Measurement Specialties, Inc.","36.21","547241730","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/meas",
"MCOX","Mecox Lane Limited","1.16","70241480","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/mcox",
"TAXI","Medallion Financial Corp.","11.02","192486340","n/a","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi",
"MDAS","MedAssets, Inc.","12.99","750977880","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas",
"MDTH","MedCath Corporation","7.9","160765000","n/a","2001","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mdth",
"MDCI","Medical Action Industries Inc.","5.48","89822680","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mdci",
"MNOV","MediciNova, Inc.","2.9","46655200","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","25.34","627925200","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MDVN","Medivation, Inc.","80.76","2908571400","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn",
"MEDW","MEDIWARE Information Systems, Inc.","14.83","121442870","n/a","1991","Technology","EDP Services","http://www.nasdaq.com/symbol/medw",
"MTOX","Medtox Scientific, Inc.","20.79","185696280","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mtox",
"MELA","MELA Sciences, Inc","4.4","133403600","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mela",
"MPEL","Melco Crown Entertainment Limited","15.84","8672653440","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mpel",
"MLNX","Mellanox Technologies, Ltd.","57.65","2308651900","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx",
"MEMP","Memorial Production Partners LP","18.09","304671780","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp",
"MEMS","MEMSIC, Inc.","4.23","101452320","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mems",
"MENT","Mentor Graphics Corporation","14.53","1589901660","n/a","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment",
"MTSL","MER Telemanagement Solutions Ltd.","1.81","8070790","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","94.85","4186868700","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MBWM","Mercantile Bank Corporation","15.25","131226250","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","6.99","389895210","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc",
"MBVT","Merchants Bancshares, Inc.","26.73","166447710","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt",
"MRCY","Mercury Computer Systems","13.18","406721620","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
"MRGE","Merge Healthcare Incorporated.","4.36","396812320","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/mrge",
"VIVO","Meridian Bioscience Inc.","20.79","857670660","n/a","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo",
"EBSB","Meridian Interstate Bancorp, Inc.","13.69","303657890","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ebsb",
"MMSI","Merit Medical Systems, Inc.","13.17","553126830","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi",
"MACK","Merrimack Pharmaceuticals, Inc.","7.26","670794960","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/mack",
"MERU","Meru Networks, Inc.","2.91","51122880","n/a","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru",
"MSLI","Merus Labs International Inc.","2.1","16858800","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/msli",
"MLAB","Mesa Laboratories, Inc.","50.43","165965130","n/a","1972","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"CASH","Meta Financial Group, Inc.","20.3","64777300","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MBLX","Metabolix, Inc.","2.68","91425520","n/a","2006","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/mblx",
"MEOH","Methanex Corporation","35.36","3298097920","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"METR","Metro Bancorp, Inc","11.98","168570580","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/metr",
"MCBI","MetroCorp Bancshares, Inc.","11.35","151420350","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbi",
"MFRI","MFRI, Inc.","7.5","51847500","n/a","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MGEE","MGE Energy Inc.","45.82","1059083480","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","4.96","89736320","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mgpi",
"MDH","MHI Hospitality Corporation","3.45","33696150","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mdh",
"MCRL","Micrel, Incorporated","10.71","658472220","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/mcrl",
"MCHP","Microchip Technology Incorporated","35.41","6800809190","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MFI","MicroFinancial Incorporated","6.75","96234750","n/a","1999","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/mfi",
"MU","Micron Technology, Inc.","6.57","6489977400","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"NOIZ","Micronetics, Inc.","7.9968","36553372.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noiz",
"MCRS","MICROS Systems, Inc.","57.44","4591064320","n/a","1981","Technology","EDP Services","http://www.nasdaq.com/symbol/mcrs",
"MSCC","Microsemi Corporation","21.76","1903281920","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","31.98","268336856580","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","141.11","1186029550","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","1.9","32254400","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MVISW","Microvision, Inc.","0.0808","541602.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvisw",
"MPB","Mid Penn Bancorp","9.5","33107500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MCEP","Mid-Con Energy Partners, LP","22.96","416724000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBRG","Middleburg Financial Corporation","16.86","117969420","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MSEX","Middlesex Water Company","18.62","291123700","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MOFG","MidWestOne Financial Group, Inc.","20.8","178297600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"SMCG","Millenium India Acquisition Company Inc.","0.78","6411600","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/smcg",
"MNDO","MIND C.T.I. Ltd.","1.8","33291000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSPD","Mindspeed Technologies, Inc.","5.05","206398550","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mspd",
"MIPS","MIPS Technologies, Inc.","6.79","360549000","n/a","1989","Technology","Semiconductors","http://www.nasdaq.com/symbol/mips",
"MSON","MISONIX, Inc.","2","14002000","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MNEL","Mission NewEnergy Limited","0.4079","3521808.6","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mnel",
"MSW","Mission West Properties, Inc.","8.96","202361600","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/msw",
"MIND","Mitcham Industries, Inc.","23.86","296436640","n/a","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MITK","Mitek Systems, Inc.","6.06","149572920","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","4.75","254600000","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","27.92","1466079200","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MODL","MModal Inc.","12.81","719704230","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/modl",
"MINI","Mobile Mini, Inc.","19.1","871131900","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOCO","MOCON, Inc.","17.7","95845500","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MPAC","MOD-PAC CORP.","7.04","18550400","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpac",
"MLNK","ModusLink Global Solutions, Inc","5.04","220913280","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MOLX","Molex Incorporated","27.9","2666124000","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molx",
"MOLXA","Molex Incorporated","23.2","1865048000","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molxa",
"MNTA","Momenta Pharmaceuticals, Inc.","16.1","826493500","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MCRI","Monarch Casino & Resort, Inc.","9.98","161057240","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MCBF","Monarch Community Bancorp, Inc.","1.5","3067500","n/a","2002","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbf",
"MNRK","Monarch Financial Holdings, Inc.","9.646","57335824","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrk",
"MNRKP","Monarch Financial Holdings, Inc.","27.25","21800000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrkp",
"MPWR","Monolithic Power Systems, Inc.","20.46","689379240","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","14.29","514754380","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro Muffler Brake, Inc.","41.77","1289272820","n/a","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MNST","Monster Beverage Corporation","65.53","11422468770","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MHGC","Morgans Hotel Group Co.","4.93","151503830","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mhgc",
"MORN","Morningstar, Inc.","58.53","2934343020","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","3.73","143030580","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MPAA","Motorcar Parts of America, Inc.","7.83","98133390","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mpaa",
"MOTR","Motricity, Inc.","1.07","49475730","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/motr",
"MOVE","Move, Inc.","8.8","347054400","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/move",
"MSBF","MSB Financial Corp.","6","30528000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MNTG","MTR Gaming Group, Inc.","5.21","143993980","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mntg",
"MTSC","MTS Systems Corporation","48.46","766927960","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
